date,precipitation,temp_max,temp_min,wind,weather
12/24/2005,0.5,13.9,5.6,2.6,rain
12/25/2005,0,15,3.9,4,drizzle
12/26/2005,0,15.6,3.3,3,sun
12/27/2005,0,16.1,7.2,2.9,rain
12/28/2005,8.1,13.3,6.7,5.8,rain
12/29/2005,1.8,10,4.4,2,rain
12/30/2005,1.8,13.3,7.2,3.9,rain
12/31/2005,10.9,13.9,5,2.6,rain
1/1/2006,6.6,13.3,6.7,2.7,rain
1/2/2006,0,20,4.4,2.3,sun
1/3/2006,0,23.3,8.3,2.6,rain
1/4/2006,0,21.7,8.9,3.5,sun
1/5/2006,4.3,13.9,10,2.8,rain
1/6/2006,10.7,16.7,8.9,2.6,rain
1/7/2006,3.8,13.9,6.7,5.2,rain
1/8/2006,0.8,13.3,6.1,4.8,rain
1/9/2006,0,16.1,8.3,2.5,drizzle
1/10/2006,4.3,15.6,8.9,1.6,rain
1/11/2006,4.3,12.8,7.2,8,rain
1/12/2006,0.5,11.7,6.1,6.4,rain
1/13/2006,0.5,13.3,5.6,2.5,rain
1/14/2006,18.5,11.1,7.2,3.4,rain
1/15/2006,1.8,12.2,6.1,4.6,rain
1/16/2006,0,13.3,5,2.3,sun
1/17/2006,0,17.8,5,2.4,sun
1/18/2006,0,23.9,6.1,2.2,sun
1/19/2006,0,18.3,9.4,3,sun
1/20/2006,0,13.3,6.7,3.9,rain
1/21/2006,0,14.4,3.9,3,sun
1/22/2006,3.2,18.3,4.4,4.3,sun
1/23/2006,0,24.4,6.7,3.4,sun
1/24/2006,2.1,25.6,9.4,4.2,sun
1/25/2006,4,26.7,12.8,3.8,sun
1/26/2006,3,24.4,9.4,4.1,drizzle
1/27/2006,0,19.4,9.4,3.5,sun
1/28/2006,5,17.8,6.7,2.9,rain
1/29/2006,0,15.6,7.8,3.1,rain
1/30/2006,0,19.4,7.2,1.5,sun
1/31/2006,6.4,14.4,11.7,1.3,rain
2/1/2006,14,16.7,10,4,rain
2/2/2006,14,16.7,10,4,rain
2/3/2006,6.1,12.8,8.9,4.8,rain
2/4/2006,0.3,14.4,8.9,6.3,rain
2/5/2006,0.45,17.2,8.9,3.3,rain
2/6/2006,0,22.2,8.9,3.1,rain
2/7/2006,0.2,22.2,8.9,3.6,sun
2/8/2006,0,17.2,11.7,3.7,sun
2/9/2006,2.3,16.7,10,3.4,rain
2/10/2006,0,16.1,7.8,1.8,sun
2/11/2006,0.3,18.9,11.1,1.5,rain
2/12/2006,3.8,17.8,12.2,2.7,rain
2/13/2006,6.6,20,12.8,3.7,rain
2/14/2006,0.3,18.9,10.6,3.7,rain
2/15/2006,0,17.2,9.4,2.9,sun
2/16/2006,1.3,12.8,8.9,3.1,rain
2/17/2006,16,13.3,8.3,3.3,rain
2/18/2006,0,16.1,6.1,3.4,sun
2/19/2006,16.5,16.1,8.9,3.5,rain
2/20/2006,1.5,15,8.3,3,rain
2/21/2006,0,17.2,8.3,4.7,rain
2/22/2006,0,18.9,10,2.9,sun
2/23/2006,0,23.3,10,1.8,rain
2/24/2006,0.8,18.3,12.8,3.9,rain
2/25/2006,0,16.1,11.1,4.3,sun
2/26/2006,0.6,17.2,10,2.7,sun
2/27/2006,0,22.2,9.4,1.7,sun
2/28/2006,2,21.1,15,4.1,rain
3/1/2006,0,18.9,11.7,6.4,sun
3/2/2006,3,17.2,10,3.8,rain
3/3/2006,1,19.4,10,3,rain
3/4/2006,0,24.4,10,3,sun
3/5/2006,0,23.9,11.7,2.1,sun
3/6/2006,15.7,13.9,11.7,1.9,rain
3/7/2006,8.6,15.6,9.4,2.5,rain
3/8/2006,0,19.4,9.4,2,drizzle
3/9/2006,0.5,19.4,11.1,3.1,rain
3/10/2006,0,18.3,10.6,3.4,rain
3/11/2006,0.5,22.8,8.9,1.8,sun
3/12/2006,0,22.2,11.7,2.5,rain
3/13/2006,0.3,21.7,15,1.9,rain
3/14/2006,3,20,13.3,2.4,rain
3/15/2006,0,20,12.2,2.3,rain
3/16/2006,2,18.9,11.7,2.1,rain
3/17/2006,5.8,18.3,10.6,6,rain
3/18/2006,0,20.6,9.4,3.8,sun
3/19/2006,0,24.4,10.6,3.1,drizzle
3/20/2006,0,25,11.1,2.1,sun
3/21/2006,0,26.7,12.8,3.8,sun
3/22/2006,0,28.3,14.4,2.8,rain
3/23/2006,1.5,25,12.8,2,rain
3/24/2006,0,23.9,11.1,2.3,drizzle
3/25/2006,0,27.8,13.3,2.9,fog
3/26/2006,0,25.6,13.3,2.7,drizzle
3/27/2006,0.5,23.3,13.9,2.2,rain
3/28/2006,0,25,15,2.2,rain
3/29/2006,0,18.9,13.3,3.8,rain
3/30/2006,0.3,26.1,13.3,2.5,rain
3/31/2006,0,21.7,15,2.6,sun
4/1/2006,0,21.1,14.4,2.9,sun
4/2/2006,0,25,14.4,2.2,sun
4/3/2006,15.2,19.4,13.9,4,rain
4/4/2006,0,23.9,13.9,2.3,sun
4/5/2006,1,20.6,12.2,3.9,rain
4/6/2006,0,18.9,11.1,3.3,rain
4/7/2006,0,23.3,12.2,4.3,sun
4/8/2006,0,26.7,12.8,2.6,sun
4/9/2006,0,25.6,12.8,2.2,drizzle
4/10/2006,0,18.9,13.9,2.8,drizzle
4/11/2006,0,22.2,13.3,1.7,drizzle
4/12/2006,0,22.8,15,2,sun
4/13/2006,0,19.4,13.3,3,sun
4/14/2006,0,22.8,13.9,2.8,sun
4/15/2006,0,23.9,13.3,2.2,drizzle
4/16/2006,0,23.3,12.2,2.5,sun
4/17/2006,0,27.2,12.8,3.9,sun
4/18/2006,0,33.9,16.7,3.7,sun
4/19/2006,0,33.9,17.8,1.9,sun
4/20/2006,0,28.3,15.6,2.5,rain
4/21/2006,0,21.1,15,2.6,drizzle
4/22/2006,0,22.2,15,3.1,sun
4/23/2006,0,24.4,14.4,3.8,drizzle
4/24/2006,0,25.6,12.2,2.3,sun
4/25/2006,0,28.3,13.3,2.5,sun
4/26/2006,0,30.6,15,3,sun
4/27/2006,0,30.6,15,2.8,sun
4/28/2006,0,28.9,13.9,2.8,sun
4/29/2006,0,31.1,16.7,4.7,sun
4/30/2006,0,34.4,18.3,2.8,sun
5/1/2006,0,32.8,16.1,1.8,sun
5/2/2006,0,21.7,14.4,3,drizzle
5/3/2006,0,23.3,15,2.7,drizzle
5/4/2006,0,25.6,15,1.9,sun
5/5/2006,0,23.3,13.3,3,rain
5/6/2006,0,22.2,13.3,2.3,sun
5/7/2006,0,21.1,13.9,3.8,sun
5/8/2006,0,22.2,10,3.3,sun
5/9/2006,0,26.1,11.7,3.2,sun
5/10/2006,0,21.1,12.2,3.4,sun
5/11/2006,0,23.9,13.3,1.8,sun
5/12/2006,0,22.8,12.2,3.2,sun
5/13/2006,0,22.8,13.3,2.4,sun
5/14/2006,0,22.8,12.8,1.9,sun
5/15/2006,0,22.2,10.6,2.9,sun
5/16/2006,0,21.7,10.6,2.1,sun
5/17/2006,0,21.1,10,2,sun
5/18/2006,0,22.8,12.8,3.3,sun
5/19/2006,0,24.4,11.1,3.1,sun
5/20/2006,0,26.1,11.7,2.6,sun
5/21/2006,0,28.3,14.4,4.2,sun
5/22/2006,0,32.2,13.3,3.1,sun
5/23/2006,0,25,13.3,3,sun
5/24/2006,0.3,18.9,13.9,5,rain
5/25/2006,0.3,20,11.7,3.9,rain
5/26/2006,0,20,8.9,4.2,sun
5/27/2006,0,22.2,10,5.6,sun
5/28/2006,0,27.8,11.7,3.6,sun
5/29/2006,0,26.1,11.1,1.5,sun
5/30/2006,0,22.2,11.1,1.9,sun
5/31/2006,0,24.4,9.4,2.3,sun
6/1/2006,0,27.8,11.7,2.2,fog
6/2/2006,0,27.8,11.7,1.4,sun
6/3/2006,0,23.9,11.7,1.9,drizzle
6/4/2006,0,19.4,10,2.5,drizzle
6/5/2006,0,16.1,12.8,2.1,drizzle
6/6/2006,0.3,19.4,11.7,1.1,rain
6/7/2006,0,19.4,10,1.4,fog
6/8/2006,0,21.1,10,1.8,fog
6/9/2006,0,19.4,11.1,1.7,sun
6/10/2006,0,19.4,9.4,1.7,drizzle
6/11/2006,0,22.8,10,1.7,drizzle
6/12/2006,0,25,12.2,1.1,rain
6/13/2006,0,20.6,12.2,4.3,sun
6/14/2006,0,21.1,7.8,3.1,sun
6/15/2006,0,23.3,8.9,3,sun
6/16/2006,0,17.8,10,4.1,sun
6/17/2006,0,18.9,7.8,7.3,sun
6/18/2006,0,18.9,8.3,6.5,sun
6/19/2006,0,21.7,8.9,5.7,sun
6/20/2006,0,23.9,7.8,5.1,sun
6/21/2006,0,23.9,7.8,1.3,sun
6/22/2006,0,21.1,7.8,1.9,sun
6/23/2006,0,16.1,8.9,1.6,drizzle
6/24/2006,0,12.2,8.3,1.4,drizzle
6/25/2006,0,13.9,7.2,1.3,drizzle
6/26/2006,2,13.9,8.9,4.6,rain
6/27/2006,4.8,15.6,12.2,3.9,rain
6/28/2006,16.5,17.8,13.3,3.4,rain
6/29/2006,7.9,17.2,11.1,4.6,rain
6/30/2006,0,16.1,8.3,5.5,sun
7/1/2006,0,14.4,6.1,1.6,sun
7/2/2006,20.8,17.8,6.7,2,rain
7/3/2006,4.8,15,9.4,5.3,rain
7/4/2006,0.5,11.1,6.1,5.7,rain
7/5/2006,6.4,11.7,4.4,2.7,rain
7/6/2006,8.9,7.8,3.3,2.6,rain
7/7/2006,0,11.1,5.6,3,rain
7/8/2006,7.1,11.7,6.1,2.1,rain
7/9/2006,0,11.7,6.7,1.5,sun
7/10/2006,1.5,11.1,7.2,2.5,rain
7/11/2006,23.1,14.4,9.4,5.1,rain
7/12/2006,6.1,14.4,10,3.8,rain
7/13/2006,10.9,15.6,10,4.9,rain
7/14/2006,34.5,15,12.2,2.8,rain
7/15/2006,14.5,15.6,11.1,2.7,rain
7/16/2006,9.7,15,10.6,3,rain
7/17/2006,5.6,15,10.6,1,rain
7/18/2006,0.5,15.6,11.1,3.6,rain
7/19/2006,8.1,17.8,12.8,3.8,rain
7/20/2006,0.8,15,7.8,4,rain
7/21/2006,0.3,12.8,6.7,3.5,rain
7/22/2006,0,12.2,3.9,3.4,rain
7/23/2006,0,10,1.1,3.4,rain
7/24/2006,0,8.9,1.1,2,rain
7/25/2006,0,7.8,-0.6,2.2,sun
7/26/2006,15.2,8.9,1.1,3,rain
7/27/2006,3.6,12.8,6.1,3,rain
7/28/2006,5.3,11.1,7.8,2.5,rain
7/29/2006,0.8,11.1,5,2.6,rain
7/30/2006,0,9.4,2.8,2.4,drizzle
7/31/2006,5.6,9.4,2.2,1.6,rain
8/1/2006,6.1,12.2,6.1,5.3,rain
8/2/2006,7.9,10,6.1,4.9,rain
8/3/2006,54.1,13.3,8.3,6,rain
8/4/2006,3.8,11.1,7.2,4.2,rain
8/5/2006,11.2,8.3,3.9,5.5,rain
8/6/2006,0,8.9,2.8,1.5,rain
8/7/2006,32,9.4,6.1,2.4,rain
8/8/2006,0,8.9,3.9,1.2,rain
8/9/2006,0,8.3,1.1,3.6,drizzle
8/10/2006,0,9.4,1.7,3.8,fog
8/11/2006,0,10,1.7,1.5,sun
8/12/2006,2.8,9.4,2.2,2.9,rain
8/13/2006,1.5,12.8,7.8,4.2,rain
8/14/2006,35.6,15,7.8,4.6,rain
8/15/2006,4.1,13.3,8.3,5.5,rain
8/16/2006,19.6,8.3,7.2,6.2,rain
8/17/2006,13,9.4,7.2,4.4,rain
8/18/2006,14.2,11.7,7.2,6.2,rain
8/19/2006,1.5,8.9,4.4,5,rain
8/20/2006,1.5,7.2,6.1,5.1,rain
8/21/2006,1,7.8,3.3,4.6,rain
8/22/2006,0,6.7,3.3,2,sun
8/23/2006,1.5,6.7,2.8,2.1,rain
8/24/2006,0.5,7.2,5.6,1.8,rain
8/25/2006,3,7.8,5.6,4.5,rain
8/26/2006,8.1,6.7,4.4,2,rain
8/27/2006,2.3,7.2,3.3,2.8,rain
8/28/2006,7.9,6.1,1.1,1.7,rain
8/29/2006,5.3,4.4,0.6,5.1,snow
8/30/2006,22.6,6.7,3.3,5.5,snow
8/31/2006,2,8.3,1.7,9.5,rain
9/1/2006,3.3,3.9,0.6,5.3,snow
9/2/2006,13.7,8.3,1.7,5.8,snow
9/3/2006,13.2,7.2,0.6,3.7,rain
9/4/2006,1.8,8.3,-1.7,1.7,rain
9/5/2006,3.3,8.3,3.9,3.5,rain
9/6/2006,6.6,7.2,3.3,2.5,rain
9/7/2006,0.3,5.6,2.8,2.8,rain
9/8/2006,13.5,5.6,2.8,4.2,snow
9/9/2006,4.6,6.7,3.3,4.9,rain
9/10/2006,4.1,7.8,3.3,3.2,rain
9/11/2006,0,8.3,3.9,1.7,rain
9/12/2006,1.5,5,3.3,1.7,rain
9/13/2006,0,4.4,0,1.8,drizzle
9/14/2006,0,3.3,-1.1,2,drizzle
9/15/2006,0,5,-2.8,2.7,sun
9/16/2006,0,6.1,-1.1,3.2,sun
9/17/2006,4.1,6.7,-1.7,3,rain
9/18/2006,2.5,10,2.2,2.8,rain
9/19/2006,3,6.7,4.4,3.1,rain
9/20/2006,2,7.2,2.8,3,rain
9/21/2006,2.3,10,4.4,7.3,rain
9/22/2006,16.3,11.7,5.6,6.3,rain
9/23/2006,38.4,10,1.7,5.1,rain
9/24/2006,0.3,3.3,-0.6,2.1,snow
9/25/2006,0,2.8,-2.8,1.9,drizzle
9/26/2006,0,2.8,-3.9,2,sun
9/27/2006,0,2.2,-4.4,1.5,sun
9/28/2006,0,3.3,-2.2,1.3,sun
9/29/2006,0,6.7,-0.6,2.3,sun
9/30/2006,0,6.1,-3.9,1.8,drizzle
10/1/2006,0,3.9,-2.8,1,drizzle
10/2/2006,0,3.3,-1.1,1.3,drizzle
10/3/2006,0,1.1,-0.6,1.9,drizzle
10/4/2006,0,3.3,-0.6,2.1,drizzle
10/5/2006,0,2.2,-1.7,1.1,drizzle
10/6/2006,0,3.3,-1.7,0.6,drizzle
10/7/2006,5.1,7.2,2.2,3.1,rain
10/8/2006,5.8,7.2,1.1,2.6,rain
10/9/2006,3,10.6,2.8,2.1,rain
10/10/2006,2.3,8.3,3.9,4.5,rain
10/11/2006,1.8,5.6,3.9,4.5,rain
10/12/2006,7.9,6.1,3.3,3.2,rain
10/13/2006,4.3,8.3,5,3.9,rain
10/14/2006,3.6,8.9,6.7,3.9,rain
10/15/2006,3,9.4,7.2,4,rain
10/16/2006,0.3,11.7,5,2.9,rain
10/17/2006,0,6.1,2.8,2,drizzle
10/18/2006,2.3,8.9,2.8,2.9,rain
10/19/2006,0,10.6,6.7,2.6,rain
10/20/2006,3.3,10,6.7,5.1,rain
10/21/2006,1,10.6,6.1,4.5,rain
10/22/2006,1.3,9.4,3.3,4.1,rain
10/23/2006,0,7.8,2.2,1.3,sun
10/24/2006,0.3,8.3,4.4,1.3,rain
10/25/2006,0,8.9,1.7,2,drizzle
10/26/2006,0.3,8.3,4.4,1.4,rain
10/27/2006,1,11.1,7.2,5.6,rain
10/28/2006,2.3,9.4,7.2,4.1,rain
10/29/2006,1,9.4,5.6,2.2,rain
10/30/2006,0,13.3,5,2.4,drizzle
10/31/2006,0,11.1,3.9,5.6,rain
11/1/2006,0,9.4,4.4,3.4,rain
11/2/2006,0,7.8,3.9,1.9,rain
11/3/2006,0,10.6,1.7,3.4,sun
11/4/2006,1.5,7.8,1.1,2.1,rain
11/5/2006,0.5,6.7,3.9,6.2,rain
11/6/2006,9.4,7.8,3.9,8.1,rain
11/7/2006,0.3,10,3.9,4.6,rain
11/8/2006,0,8.9,5,5.5,rain
11/9/2006,2.3,10.6,3.3,7.1,rain
11/10/2006,0.5,8.9,3.9,3.8,rain
11/11/2006,4.6,10,4.4,1.8,rain
11/12/2006,8.1,11.7,6.7,3.8,rain
11/13/2006,4.1,15,11.1,5.4,rain
11/14/2006,0.8,13.9,5,4.5,rain
11/15/2006,0,11.1,2.2,2.8,sun
11/16/2006,0,13.3,0,3.9,sun
11/17/2006,0,9.4,6.1,2.4,rain
11/18/2006,11.9,7.2,5,4.1,rain
11/19/2006,7.4,12.2,5,2.5,rain
11/20/2006,0,11.7,2.2,2.6,drizzle
11/21/2006,0,12.8,1.1,1.3,fog
11/22/2006,0.8,7.8,3.9,1.6,rain
11/23/2006,1.3,10.6,6.1,1.1,rain
11/24/2006,2,12.8,10,5.7,rain
11/25/2006,2.3,11.7,9.4,3.7,rain
11/26/2006,2.8,11.7,9.4,3,rain
11/27/2006,0,14.4,8.9,4.3,rain
11/28/2006,4.3,10.6,4.4,6.4,rain
11/29/2006,0,8.9,3.9,6.1,sun
11/30/2006,0,11.7,3.9,5.9,rain
12/1/2006,11.7,12.8,1.7,3.4,rain
12/2/2006,9.9,11.1,4.4,7.6,rain
12/3/2006,8.1,10,2.2,4.9,snow
12/4/2006,0,9.4,0.6,2.2,sun
12/5/2006,0,10,1.1,2.6,sun
12/6/2006,0,12.2,0.6,2.1,sun
12/7/2006,0,16.7,4.4,2.8,sun
12/8/2006,0,16.7,6.1,1.7,sun
12/9/2006,0.3,13.3,7.2,1.6,rain
12/10/2006,2,16.1,8.3,1.3,rain
12/11/2006,0,18.3,7.8,2.5,rain
12/12/2006,0,20,5.6,4.4,drizzle
12/13/2006,0,20.6,6.7,2.9,sun
12/14/2006,0,17.2,8.3,3.6,sun
12/15/2006,0,13.9,8.9,2.2,sun
12/16/2006,0,16.7,7.8,1.6,sun
12/17/2006,8.4,14.4,10,3,rain
12/18/2006,18.5,13.9,10,5.6,rain
12/19/2006,12.7,12.2,7.2,5,rain
12/20/2006,39.1,8.3,5,3.9,rain
12/21/2006,0.8,13.3,6.1,3.1,rain
12/22/2006,0,12.2,6.1,2.4,sun
12/23/2006,9.4,15,8.9,6.4,rain
12/24/2006,1.5,12.2,6.7,3.8,rain
12/25/2006,9.7,7.8,4.4,4.6,rain
12/26/2006,9.4,10.6,3.3,5.7,rain
12/27/2006,5.8,12.8,4.4,2.3,rain
12/28/2006,0,13.9,4.4,2.4,fog
12/29/2006,0.3,13.9,3.3,2.6,rain
12/30/2006,0,15,3.9,3.3,drizzle
12/31/2006,5.3,11.7,6.7,4,rain
1/1/2007,20.6,13.3,9.4,4.9,rain
1/2/2007,0,13.9,8.3,5.8,sun
1/3/2007,3.3,12.2,6.7,4.1,rain
1/4/2007,0,16.1,5,4.3,sun
1/5/2007,0,17.8,3.9,2.8,sun
1/6/2007,0,21.1,6.1,3,sun
1/7/2007,0,21.7,6.7,1.1,sun
1/8/2007,0,20.6,8.3,2.2,fog
1/9/2007,0,13.9,10.6,5.9,sun
1/10/2007,1,15,9.4,5.2,rain
1/11/2007,3.8,13.9,6.7,4.2,rain
1/12/2007,0,12.8,4.4,2.4,sun
1/13/2007,0,18.3,3.3,3.1,sun
1/14/2007,0,20.6,6.7,4,sun
1/15/2007,0,21.7,9.4,4.9,sun
1/16/2007,0,25,11.1,6.5,sun
1/17/2007,0,28.9,11.7,5.3,sun
1/18/2007,0,30.6,12.2,2,sun
1/19/2007,0,20.6,11.1,3.3,sun
1/20/2007,0,19.4,11.1,1.9,sun
1/21/2007,0,22.8,10,1.3,sun
1/22/2007,0,26.1,9.4,1,sun
1/23/2007,0,27.2,12.2,2.6,sun
1/24/2007,6.6,21.7,13.9,3.9,rain
1/25/2007,3.3,18.9,9.4,5,rain
1/26/2007,0,18.3,7.8,2.4,sun
1/27/2007,1,17.2,8.9,2.3,rain
1/28/2007,0,21.7,12.2,2.7,fog
1/29/2007,0.5,17.2,11.7,3.7,rain
1/30/2007,0,16.7,11.1,2.9,sun
1/31/2007,0,18.3,10.6,2.3,sun
2/1/2007,0,19.4,9.4,1.8,sun
2/2/2007,13.7,15.6,8.3,4.8,rain
2/3/2007,13.7,11.1,7.2,3,rain
2/4/2007,4.1,12.2,6.7,1.9,rain
2/5/2007,0.3,16.7,8.9,2.7,rain
2/6/2007,0,17.8,10,2.7,sun
2/7/2007,1.5,18.3,10.6,2.2,rain
2/8/2007,9.7,16.7,11.1,3.1,rain
2/9/2007,0.5,17.2,11.7,2.8,rain
2/10/2007,5.6,16.1,9.4,4,rain
2/11/2007,0,16.7,9.4,5.3,sun
2/12/2007,0,19.4,11.1,2.5,sun
2/13/2007,0,22.8,12.2,2.5,sun
2/14/2007,1,20.6,12.2,3.1,rain
2/15/2007,0,22.2,11.1,2.9,sun
2/16/2007,0,26.1,12.2,3.4,sun
2/17/2007,0,26.7,14.4,3.1,sun
2/18/2007,0,26.7,12.2,2.5,sun
2/19/2007,0,21.7,13.3,3.2,sun
2/20/2007,0,20.6,12.8,3.1,sun
2/21/2007,0,20.6,11.1,3.7,sun
2/22/2007,0,21.7,11.7,3.2,sun
2/23/2007,0,20,10,5.7,sun
2/24/2007,0.3,20.6,11.7,4.2,rain
2/25/2007,0,21.1,11.7,2.6,sun
2/26/2007,0,20,12.2,3.7,sun
2/27/2007,0,25.6,10,2.9,sun
2/28/2007,0,23.9,12.8,3.4,sun
3/1/2007,0,25.6,13.9,3,sun
3/2/2007,0.3,23.3,13.3,3.4,rain
3/3/2007,0,20,12.8,3.7,sun
3/4/2007,3,17.2,12.8,5,rain
3/5/2007,0.3,20.6,12.2,1.5,rain
3/6/2007,0,25.6,11.7,1.7,sun
3/7/2007,7.9,22.2,15,2.1,rain
3/8/2007,4.8,21.1,13.9,3.7,rain
3/9/2007,9.9,23.3,14.4,2.8,rain
3/10/2007,2,22.2,15,2.3,rain
3/11/2007,3.6,21.1,16.7,1.3,rain
3/12/2007,0,30.6,16.1,2.2,sun
3/13/2007,0,30,18.3,1.7,sun
3/14/2007,0,33.9,17.2,2.5,sun
3/15/2007,0,31.7,18.3,2.3,sun
3/16/2007,0,28.3,15.6,3,sun
3/17/2007,0,26.1,16.7,3.2,sun
3/18/2007,0,21.7,13.9,2.2,fog
3/19/2007,0,23.3,13.9,2.6,sun
3/20/2007,0,26.1,13.3,2.2,sun
3/21/2007,0,23.9,13.9,2.9,sun
3/22/2007,0,26.7,13.3,2.8,sun
3/23/2007,0,30,15,2.5,sun
3/24/2007,0,22.2,13.9,2.6,sun
3/25/2007,0,22.8,12.2,3,sun
3/26/2007,0,19.4,13.3,2.2,sun
3/27/2007,0,26.1,11.1,3.1,sun
3/28/2007,0,27.8,12.8,3,sun
3/29/2007,0,27.8,14.4,4.6,sun
3/30/2007,0,31.1,18.3,4.1,sun
3/31/2007,0,22.2,15,3.7,sun
4/1/2007,0,26.1,13.9,2,sun
4/2/2007,0,27.8,13.3,1.9,sun
4/3/2007,1.3,25,13.3,2,sun
4/4/2007,0,23.9,12.8,2.3,sun
4/5/2007,0,26.1,13.3,2.4,fog
4/6/2007,0,31.1,13.9,3,sun
4/7/2007,0,31.1,14.4,2.5,sun
4/8/2007,0,31.1,12.8,2.3,sun
4/9/2007,1.4,31.1,14.4,2.9,sun
4/10/2007,0,25.6,12.8,2.6,sun
4/11/2007,2,21.1,12.2,3.4,fog
4/12/2007,0,25,13.3,1.4,sun
4/13/2007,0,25,13.3,2.8,sun
4/14/2007,0,21.7,13.3,1.8,sun
4/15/2007,1,20.6,13.3,3.9,sun
4/16/2007,2,17.2,15,2,rain
4/17/2007,0,25,15.6,2.4,fog
4/18/2007,0,28.9,15,3.4,sun
4/19/2007,0,30,15,2.1,sun
4/20/2007,0,30.6,13.9,1.4,sun
4/21/2007,0,31.1,13.9,1.9,sun
4/22/2007,0,28.3,14.4,2.5,sun
4/23/2007,0,28.3,14.4,2.1,sun
4/24/2007,2.3,25.6,15,2.9,rain
4/25/2007,0,25,14.4,2.9,sun
4/26/2007,0,25.6,16.1,1.9,sun
4/27/2007,0,27.8,15,1.8,sun
4/28/2007,0.8,27.2,15,2,rain
4/29/2007,1.8,21.1,17.2,1,rain
4/30/2007,0,28.9,16.1,2.2,fog
5/1/2007,0,25.6,17.2,3,sun
5/2/2007,0,26.1,15.6,3.1,sun
5/3/2007,0,26.7,15.6,3,sun
5/4/2007,0,25.6,16.1,4.6,sun
5/5/2007,0,27.8,15,4.3,sun
5/6/2007,0,28.9,15,1.9,sun
5/7/2007,0,25,16.1,4.1,sun
5/8/2007,0,25,16.7,2.7,sun
5/9/2007,0.3,22.2,16.1,2.6,rain
5/10/2007,1,24.4,16.1,1.9,rain
5/11/2007,1.3,26.7,17.2,1.4,rain
5/12/2007,5.6,26.7,15.6,1.3,rain
5/13/2007,19.3,23.9,18.3,3,rain
5/14/2007,0,26.1,16.1,2.9,sun
5/15/2007,0,27.8,13.9,2.6,sun
5/16/2007,0,27.8,15.6,2.5,sun
5/17/2007,0,27.8,17.2,2.1,sun
5/18/2007,2.3,25,16.7,1.7,rain
5/19/2007,0.3,22.8,16.1,2.4,rain
5/20/2007,27.7,20,15.6,2.5,rain
5/21/2007,21.3,21.7,16.1,2.6,rain
5/22/2007,0,23.3,17.2,2,sun
5/23/2007,0,26.7,14.4,1.5,fog
5/24/2007,0,26.1,13.9,2.1,sun
5/25/2007,0,26.7,15,3.7,sun
5/26/2007,0,33.9,16.1,2.4,sun
5/27/2007,0,25.6,15,1.7,sun
5/28/2007,0,18.9,15.6,2,sun
5/29/2007,0,21.7,15.6,1.4,fog
5/30/2007,3.3,18.9,14.4,2.2,rain
5/31/2007,0.3,21.7,15,4.3,rain
6/1/2007,0,17.8,13.9,2.3,sun
6/2/2007,0,21.1,13.3,2.5,sun
6/3/2007,0,25.6,10,1.5,sun
6/4/2007,3.6,23.3,13.3,3,rain
6/5/2007,0,21.1,13.3,2.5,sun
6/6/2007,13.5,17.2,13.3,5.5,rain
6/7/2007,2.8,16.1,11.1,4.5,rain
6/8/2007,0,17.8,10,2.6,sun
6/9/2007,2,16.1,9.4,3,rain
6/10/2007,0,17.2,7.2,2.2,sun
6/11/2007,1,13.9,10.6,4.3,rain
6/12/2007,43.4,16.7,11.7,6,rain
6/13/2007,16.8,14.4,11.1,7.1,rain
6/14/2007,18.5,13.9,10,6.3,rain
6/15/2007,7.9,14.4,8.9,4.7,rain
6/16/2007,5.3,12.8,9.4,2.4,rain
6/17/2007,0.8,14.4,8.9,0.9,rain
6/18/2007,0,17.8,5.6,1.1,sun
6/19/2007,0,20,8.3,1.6,sun
6/20/2007,4.1,22.8,7.8,2.6,rain
6/21/2007,0.5,16.1,11.7,6.3,rain
6/22/2007,6.9,13.9,7.8,3,rain
6/23/2007,0,15,5.6,1.6,sun
6/24/2007,1,14.4,8.3,1.7,rain
6/25/2007,9.1,13.9,10.6,1,rain
6/26/2007,1,14.4,8.9,2.2,rain
6/27/2007,0,15,6.7,1.8,fog
6/28/2007,0,15.6,3.9,1.6,sun
6/29/2007,0,15.6,5,0.9,sun
6/30/2007,0,12.8,8.9,2.7,fog
7/1/2007,0,14.4,8.9,1.7,fog
7/2/2007,0,12.8,7.2,1.2,sun
7/3/2007,0,10.6,7.8,1.4,sun
7/4/2007,0,10.6,7.8,2.4,sun
7/5/2007,0,11.7,8.3,2.5,sun
7/6/2007,0,14.4,7.2,1.9,sun
7/7/2007,0,12.8,6.1,0.4,sun
7/8/2007,0,10,6.1,0.6,sun
7/9/2007,0,12.2,7.8,1.8,sun
7/10/2007,0,11.7,8.3,2.7,sun
7/11/2007,1.8,13.9,8.3,4.4,rain
7/12/2007,0,14.4,7.2,5.1,sun
7/13/2007,0,13.3,3.3,2.2,sun
7/14/2007,0.5,15,5.6,3.9,rain
7/15/2007,0.3,14.4,10.6,2.2,rain
7/16/2007,1.3,17.8,11.7,1.4,rain
7/17/2007,12.7,14.4,8.3,7.9,rain
7/18/2007,0.5,12.2,4.4,2.4,rain
7/19/2007,0,10.6,3.9,1.6,drizzle
7/20/2007,2.5,13.3,7.2,3.1,rain
7/21/2007,3.8,12.8,7.8,1.7,rain
7/22/2007,30,11.1,10,7.2,rain
7/23/2007,0,13.3,7.2,4.1,sun
